date,time,provider,device_name,latitude,longtitude
2020-10-23,15:10:41,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:42,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:43,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:44,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:45,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:46,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:47,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:48,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:49,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:50,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:51,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:52,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:53,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:54,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:55,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:56,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:57,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:58,gps,device0,37.38486969,126.8558478
2020-10-23,15:10:59,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:00,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:01,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:02,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:03,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:04,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:05,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:06,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:07,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:08,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:09,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:10,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:11,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:12,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:13,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:14,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:15,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:16,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:17,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:18,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:19,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:20,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:21,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:22,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:23,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:24,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:25,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:26,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:27,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:28,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:29,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:30,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:31,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:32,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:33,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:34,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:35,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:36,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:37,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:38,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:39,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:40,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:41,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:42,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:43,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:44,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:45,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:46,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:47,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:48,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:49,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:50,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:51,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:52,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:53,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:54,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:55,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:56,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:57,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:58,gps,device0,37.38486969,126.8558478
2020-10-23,15:11:59,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:00,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:01,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:02,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:03,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:04,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:05,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:06,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:07,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:08,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:09,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:10,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:11,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:12,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:13,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:14,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:15,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:16,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:17,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:18,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:19,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:20,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:21,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:22,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:23,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:24,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:25,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:26,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:27,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:28,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:29,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:30,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:31,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:32,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:33,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:34,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:35,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:36,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:37,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:38,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:39,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:40,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:41,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:42,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:43,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:44,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:45,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:46,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:47,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:48,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:49,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:50,gps,device0,37.38486969,126.8558478
2020-10-23,15:12:51,gps,device0,37.38478641,126.8558926
2020-10-23,15:12:52,gps,device0,37.38478641,126.8558926
2020-10-23,15:12:53,gps,device0,37.38478641,126.8558926
2020-10-23,15:12:54,gps,device0,37.38478641,126.8558926
2020-10-23,15:12:55,gps,device0,37.38478641,126.8558926
2020-10-23,15:12:56,gps,device0,37.38469675,126.8559264
2020-10-23,15:12:57,gps,device0,37.38469675,126.8559264
2020-10-23,15:12:58,gps,device0,37.38469675,126.8559264
2020-10-23,15:12:59,gps,device0,37.38469675,126.8559264
2020-10-23,15:13:00,gps,device0,37.38469675,126.8559264
2020-10-23,15:13:01,gps,device0,37.38469675,126.8559264
2020-10-23,15:13:02,gps,device0,37.38459411,126.8559343
2020-10-23,15:13:03,gps,device0,37.38459411,126.8559343
2020-10-23,15:13:04,gps,device0,37.38459411,126.8559343
2020-10-23,15:13:05,gps,device0,37.38459411,126.8559343
2020-10-23,15:13:06,gps,device0,37.38448358,126.8559543
2020-10-23,15:13:07,gps,device0,37.38448358,126.8559543
2020-10-23,15:13:11,gps,device0,37.38419959,126.8560346
2020-10-23,15:13:15,gps,device0,37.38395619,126.8560066
2020-10-23,15:13:16,gps,device0,37.38621558,126.8552212
2020-10-23,15:13:17,gps,device0,37.38697844,126.8549642
2020-10-23,15:13:18,gps,device0,37.38747331,126.8547716
2020-10-23,15:13:19,gps,device0,37.3876298,126.8547149
2020-10-23,15:13:20,gps,device0,37.38762325,126.8547129
2020-10-23,15:13:21,gps,device0,37.38783694,126.8546764
2020-10-23,15:13:22,gps,device0,37.38801744,126.8546878
2020-10-23,15:13:23,gps,device0,37.388251,126.8546591
2020-10-23,15:13:24,gps,device0,37.38866984,126.854487
2020-10-23,15:13:25,gps,device0,37.38992267,126.8540555
2020-10-23,15:13:26,gps,device0,37.3904452,126.8538555
2020-10-23,15:13:27,gps,device0,37.3907118,126.8537395
2020-10-23,15:13:28,gps,device0,37.39092979,126.8536397
2020-10-23,15:13:29,gps,device0,37.39105603,126.8535766
2020-10-23,15:13:30,gps,device0,37.39117659,126.8535072
2020-10-23,15:13:31,gps,device0,37.39131333,126.8534131
2020-10-23,15:13:32,gps,device0,37.39143513,126.8533238
2020-10-23,15:13:33,gps,device0,37.39155609,126.8532301
2020-10-23,15:13:34,gps,device0,37.39167347,126.8531405
2020-10-23,15:13:35,gps,device0,37.39179194,126.8530461
2020-10-23,15:13:36,gps,device0,37.39192551,126.8529364
2020-10-23,15:13:37,gps,device0,37.39206058,126.852822
2020-10-23,15:13:38,gps,device0,37.39219861,126.8526996
2020-10-23,15:13:39,gps,device0,37.39233753,126.852573
2020-10-23,15:13:40,gps,device0,37.39248202,126.8524378
2020-10-23,15:13:41,gps,device0,37.39262687,126.8522917
2020-10-23,15:13:42,gps,device0,37.39276568,126.8521477
2020-10-23,15:13:43,gps,device0,37.39290442,126.8520014
2020-10-23,15:13:44,gps,device0,37.39303875,126.8518571
2020-10-23,15:13:45,gps,device0,37.39317221,126.8517112
2020-10-23,15:13:46,gps,device0,37.39330374,126.8515603
2020-10-23,15:13:47,gps,device0,37.39343321,126.8514134
2020-10-23,15:13:48,gps,device0,37.39356708,126.8512649
2020-10-23,15:13:49,gps,device0,37.39369491,126.8511192
2020-10-23,15:13:50,gps,device0,37.39382235,126.8509749
2020-10-23,15:13:51,gps,device0,37.39395238,126.8508308
2020-10-23,15:13:52,gps,device0,37.39408316,126.8506872
2020-10-23,15:13:53,gps,device0,37.39421709,126.8505403
2020-10-23,15:13:54,gps,device0,37.39435393,126.8503917
2020-10-23,15:13:55,gps,device0,37.39449033,126.8502412
2020-10-23,15:13:56,gps,device0,37.39461979,126.8500975
2020-10-23,15:13:57,gps,device0,37.39474705,126.8499597
2020-10-23,15:13:58,gps,device0,37.39487659,126.8498178
2020-10-23,15:13:59,gps,device0,37.39500851,126.8496736
2020-10-23,15:14:00,gps,device0,37.39513953,126.8495311
2020-10-23,15:14:01,gps,device0,37.39527001,126.8493885
2020-10-23,15:14:02,gps,device0,37.39539818,126.8492491
2020-10-23,15:14:03,gps,device0,37.39552491,126.8491103
2020-10-23,15:14:04,gps,device0,37.39565459,126.8489671
2020-10-23,15:14:05,gps,device0,37.39578417,126.8488235
2020-10-23,15:14:06,gps,device0,37.39591506,126.8486781
2020-10-23,15:14:07,gps,device0,37.39605048,126.8485278
2020-10-23,15:14:08,gps,device0,37.39618339,126.8483799
2020-10-23,15:14:09,gps,device0,37.39631443,126.8482353
2020-10-23,15:14:10,gps,device0,37.3964443,126.8480905
2020-10-23,15:14:11,gps,device0,37.39657242,126.8479491
2020-10-23,15:14:12,gps,device0,37.39670004,126.8478075
2020-10-23,15:14:13,gps,device0,37.39683017,126.8476621
2020-10-23,15:14:14,gps,device0,37.39696204,126.8475149
2020-10-23,15:14:15,gps,device0,37.39709007,126.8473731
2020-10-23,15:14:16,gps,device0,37.39721944,126.8472298
2020-10-23,15:14:17,gps,device0,37.39735042,126.847085
2020-10-23,15:14:18,gps,device0,37.3974775,126.8469462
2020-10-23,15:14:19,gps,device0,37.39760575,126.8468059
2020-10-23,15:14:20,gps,device0,37.39773639,126.8466626
2020-10-23,15:14:21,gps,device0,37.39786543,126.8465215
2020-10-23,15:14:22,gps,device0,37.39799739,126.8463774
2020-10-23,15:14:23,gps,device0,37.39813333,126.8462288
2020-10-23,15:14:24,gps,device0,37.39827051,126.8460787
2020-10-23,15:14:25,gps,device0,37.39841309,126.8459212
2020-10-23,15:14:26,gps,device0,37.39855912,126.8457586
2020-10-23,15:14:27,gps,device0,37.39871001,126.8455912
2020-10-23,15:14:28,gps,device0,37.39886324,126.8454213
2020-10-23,15:14:29,gps,device0,37.39902234,126.8452447
2020-10-23,15:14:30,gps,device0,37.39918848,126.8450599
2020-10-23,15:14:31,gps,device0,37.39935902,126.8448703
2020-10-23,15:14:32,gps,device0,37.39953088,126.8446789
2020-10-23,15:14:33,gps,device0,37.39970786,126.844482
2020-10-23,15:14:34,gps,device0,37.39989149,126.8442778
2020-10-23,15:14:35,gps,device0,37.40007374,126.8440757
2020-10-23,15:14:36,gps,device0,37.4002517,126.8438783
2020-10-23,15:14:37,gps,device0,37.40042694,126.8436847
2020-10-23,15:14:38,gps,device0,37.40059973,126.8434939
2020-10-23,15:14:39,gps,device0,37.40076902,126.8433072
2020-10-23,15:14:40,gps,device0,37.40093602,126.8431216
2020-10-23,15:14:41,gps,device0,37.40109802,126.8429418
2020-10-23,15:14:42,gps,device0,37.40126207,126.8427596
2020-10-23,15:14:43,gps,device0,37.40142471,126.8425798
2020-10-23,15:14:44,gps,device0,37.40158154,126.8424079
2020-10-23,15:14:45,gps,device0,37.40173457,126.8422405
2020-10-23,15:14:46,gps,device0,37.40188554,126.842075
2020-10-23,15:14:47,gps,device0,37.40203582,126.8419077
2020-10-23,15:14:48,gps,device0,37.4021844,126.841747
2020-10-23,15:14:49,gps,device0,37.4023295,126.8415867
2020-10-23,15:14:50,gps,device0,37.40246654,126.8414361
2020-10-23,15:14:51,gps,device0,37.40260148,126.8412893
2020-10-23,15:14:52,gps,device0,37.40273234,126.8411472
2020-10-23,15:14:53,gps,device0,37.40286005,126.8410072
2020-10-23,15:14:54,gps,device0,37.40298203,126.8408718
2020-10-23,15:14:55,gps,device0,37.40310361,126.8407405
2020-10-23,15:14:55,gps,device0,37.40323136,126.8406035
2020-10-23,15:14:56,gps,device0,37.40333233,126.8404944
2020-10-23,15:14:57,gps,device0,37.40342507,126.8403941
2020-10-23,15:14:58,gps,device0,37.403514,126.8402977
2020-10-23,15:14:59,gps,device0,37.40360795,126.8401956
2020-10-23,15:15:00,gps,device0,37.40370344,126.8400899
2020-10-23,15:15:01,gps,device0,37.40380274,126.8399792
2020-10-23,15:15:02,gps,device0,37.40391042,126.8398578
2020-10-23,15:15:03,gps,device0,37.40401072,126.8397438
2020-10-23,15:15:04,gps,device0,37.40411127,126.8396264
2020-10-23,15:15:05,gps,device0,37.40420751,126.8395141
2020-10-23,15:15:06,gps,device0,37.40430426,126.8394086
2020-10-23,15:15:07,gps,device0,37.40440356,126.8393001
2020-10-23,15:15:08,gps,device0,37.40450549,126.8391903
2020-10-23,15:15:09,gps,device0,37.40460593,126.8390807
2020-10-23,15:15:10,gps,device0,37.40470544,126.8389722
2020-10-23,15:15:11,gps,device0,37.40479643,126.8388716
2020-10-23,15:15:12,gps,device0,37.40488905,126.8387696
2020-10-23,15:15:13,gps,device0,37.40498868,126.8386599
2020-10-23,15:15:14,gps,device0,37.40509531,126.8385413
2020-10-23,15:15:15,gps,device0,37.40520784,126.8384141
2020-10-23,15:15:16,gps,device0,37.40531241,126.838295
2020-10-23,15:15:17,gps,device0,37.40542251,126.8381689
2020-10-23,15:15:18,gps,device0,37.40552637,126.8380472
2020-10-23,15:15:19,gps,device0,37.40563738,126.8379221
2020-10-23,15:15:20,gps,device0,37.40575207,126.8377922
2020-10-23,15:15:21,gps,device0,37.4058695,126.8376595
2020-10-23,15:15:22,gps,device0,37.40599176,126.8375222
2020-10-23,15:15:23,gps,device0,37.40611511,126.8373842
2020-10-23,15:15:24,gps,device0,37.40623716,126.8372459
2020-10-23,15:15:25,gps,device0,37.4063603,126.8371085
2020-10-23,15:15:26,gps,device0,37.4064892,126.836969
2020-10-23,15:15:27,gps,device0,37.40661762,126.8368296
2020-10-23,15:15:28,gps,device0,37.4067439,126.8366913
2020-10-23,15:15:29,gps,device0,37.40687058,126.8365513
2020-10-23,15:15:30,gps,device0,37.40699602,126.8364135
2020-10-23,15:15:31,gps,device0,37.40712535,126.8362713
2020-10-23,15:15:32,gps,device0,37.40725348,126.8361311
2020-10-23,15:15:33,gps,device0,37.40738146,126.8359918
2020-10-23,15:15:34,gps,device0,37.40750835,126.8358522
2020-10-23,15:15:35,gps,device0,37.40762908,126.8357141
2020-10-23,15:15:36,gps,device0,37.40775414,126.8355705
2020-10-23,15:15:37,gps,device0,37.40787435,126.8354345
2020-10-23,15:15:38,gps,device0,37.4079925,126.8353018
2020-10-23,15:15:39,gps,device0,37.40811266,126.835171
2020-10-23,15:15:40,gps,device0,37.40823481,126.8350381
2020-10-23,15:15:41,gps,device0,37.40835513,126.8349072
2020-10-23,15:15:42,gps,device0,37.40847594,126.8347739
2020-10-23,15:15:43,gps,device0,37.40859356,126.8346442
2020-10-23,15:15:44,gps,device0,37.40870881,126.8345175
2020-10-23,15:15:45,gps,device0,37.40882672,126.8343911
2020-10-23,15:15:46,gps,device0,37.40894376,126.8342661
2020-10-23,15:15:47,gps,device0,37.40906505,126.8341378
2020-10-23,15:15:48,gps,device0,37.40919121,126.8340085
2020-10-23,15:15:49,gps,device0,37.40932124,126.8338782
2020-10-23,15:15:50,gps,device0,37.409459,126.8337432
2020-10-23,15:15:51,gps,device0,37.4095991,126.8336111
2020-10-23,15:15:52,gps,device0,37.40974551,126.8334792
2020-10-23,15:15:53,gps,device0,37.40989747,126.8333479
2020-10-23,15:15:54,gps,device0,37.41005043,126.8332184
2020-10-23,15:15:55,gps,device0,37.41020045,126.8330946
2020-10-23,15:15:56,gps,device0,37.41034446,126.832978
2020-10-23,15:15:57,gps,device0,37.41049083,126.8328617
2020-10-23,15:15:58,gps,device0,37.41063726,126.8327545
2020-10-23,15:15:59,gps,device0,37.41078183,126.8326512
2020-10-23,15:16:00,gps,device0,37.41092005,126.8325545
2020-10-23,15:16:01,gps,device0,37.41106019,126.8324628
2020-10-23,15:16:02,gps,device0,37.41120343,126.8323664
2020-10-23,15:16:03,gps,device0,37.41135279,126.8322698
2020-10-23,15:16:04,gps,device0,37.41150461,126.8321728
2020-10-23,15:16:05,gps,device0,37.41165556,126.8320774
2020-10-23,15:16:06,gps,device0,37.41180376,126.8319871
2020-10-23,15:16:07,gps,device0,37.4119534,126.8318993
2020-10-23,15:16:08,gps,device0,37.4121049,126.8318112
2020-10-23,15:16:09,gps,device0,37.41225439,126.8317294
2020-10-23,15:16:10,gps,device0,37.41240159,126.8316501
2020-10-23,15:16:11,gps,device0,37.41254605,126.8315714
2020-10-23,15:16:12,gps,device0,37.41268518,126.8314946
2020-10-23,15:16:13,gps,device0,37.41282052,126.8314194
2020-10-23,15:16:14,gps,device0,37.41295483,126.8313474
2020-10-23,15:16:15,gps,device0,37.41308626,126.8312756
2020-10-23,15:16:16,gps,device0,37.41321743,126.8312036
2020-10-23,15:16:17,gps,device0,37.41335234,126.8311255
2020-10-23,15:16:18,gps,device0,37.41346546,126.8310699
2020-10-23,15:16:19,gps,device0,37.41357208,126.8310213
2020-10-23,15:16:20,gps,device0,37.41368027,126.8309784
2020-10-23,15:16:21,gps,device0,37.41379494,126.83094
2020-10-23,15:16:22,gps,device0,37.41391292,126.8309052
2020-10-23,15:16:23,gps,device0,37.41404065,126.8308624
2020-10-23,15:16:24,gps,device0,37.41417736,126.8308186
2020-10-23,15:16:25,gps,device0,37.41431744,126.8307756
2020-10-23,15:16:26,gps,device0,37.4144622,126.8307283
2020-10-23,15:16:27,gps,device0,37.41461491,126.8306794
2020-10-23,15:16:28,gps,device0,37.41477199,126.8306269
2020-10-23,15:16:29,gps,device0,37.41493237,126.8305725
2020-10-23,15:16:30,gps,device0,37.41509629,126.830518
2020-10-23,15:16:31,gps,device0,37.41526721,126.830456
2020-10-23,15:16:32,gps,device0,37.41544915,126.8303886
2020-10-23,15:16:33,gps,device0,37.41562786,126.8303217
2020-10-23,15:16:34,gps,device0,37.41581063,126.8302539
2020-10-23,15:16:35,gps,device0,37.41599513,126.8301846
2020-10-23,15:16:36,gps,device0,37.41617719,126.8301159
2020-10-23,15:16:37,gps,device0,37.41636012,126.8300466
2020-10-23,15:16:38,gps,device0,37.41655309,126.829973
2020-10-23,15:16:39,gps,device0,37.41673199,126.8299075
2020-10-23,15:16:40,gps,device0,37.41695033,126.8298291
2020-10-23,15:16:41,gps,device0,37.41719306,126.8297416
2020-10-23,15:16:42,gps,device0,37.41739897,126.8296622
2020-10-23,15:16:43,gps,device0,37.41761483,126.8295812
